SR_WL	SR_Blue	SR_Green	SR_Red	SR_Pan	SR_NIR
1287.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1288.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1289.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1290.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1291.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1292.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1293.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1294.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1295.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1296.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1297.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1298.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1299.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1300.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1301.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1302.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1303.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1304.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1305.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1306.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1307.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1308.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1309.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1310.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1311.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1312.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1313.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1314.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1315.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1316.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1317.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1318.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1319.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1320.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1321.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1322.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1323.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1324.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1325.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1326.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1327.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1328.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1329.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1330.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1331.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1332.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1333.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1334.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1335.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1336.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1337.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1338.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1339.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1340.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1341.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1342.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1343.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1344.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1345.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1346.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1347.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1348.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1349.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1350.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1351.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1352.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1353.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1354.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1355.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1356.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1357.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1358.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1359.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1360.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1361.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1362.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1363.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1364.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1365.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1366.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1367.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1368.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1369.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1370.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1371.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1372.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1373.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1374.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1375.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1376.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1377.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1378.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1379.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1380.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1381.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1382.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1383.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1384.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1385.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1386.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1387.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1388.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1389.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1390.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1391.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1392.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1393.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1394.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1395.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1396.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1397.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1398.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1399.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1400.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1401.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1402.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1403.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1404.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1405.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1406.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1407.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1408.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1409.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1410.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1411.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1412.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1413.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1414.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1415.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1416.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1417.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1418.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1419.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1420.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1421.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1422.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1423.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1424.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1425.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1426.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1427.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1428.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1429.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1430.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1431.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1432.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1433.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1434.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1435.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1436.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1437.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1438.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1439.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1440.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1441.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1442.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1443.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1444.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1445.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1446.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1447.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1448.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1449.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1450.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1451.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1452.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1453.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1454.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1455.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1456.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1457.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1458.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1459.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1460.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1461.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1462.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1463.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1464.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1465.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1466.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1467.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1468.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1469.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1470.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1471.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1472.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1473.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1474.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1475.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1476.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1477.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1478.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1479.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1480.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1481.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1482.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1483.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1484.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1485.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1486.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1487.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1488.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1489.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1490.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1491.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1492.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1493.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1494.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1495.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1496.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1497.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1498.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1499.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1500.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1501.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1502.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1503.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1504.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1505.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1506.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1507.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1508.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1509.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1510.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1511.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1512.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1513.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1514.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1515.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1516.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1517.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1518.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1519.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1520.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1521.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1522.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1523.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1524.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1525.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1526.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1527.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1528.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1529.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1530.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1531.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1532.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1533.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1534.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1535.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1536.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1537.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1538.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1539.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1540.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1541.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1542.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1543.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1544.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1545.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1546.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1547.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1548.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1549.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1550.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1551.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1552.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1553.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1554.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1555.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1556.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1557.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1558.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1559.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1560.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1561.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1562.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1563.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1564.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1565.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1566.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1567.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1568.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1569.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1570.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1571.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1572.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1573.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1574.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1575.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1576.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1577.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1578.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1579.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1580.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1581.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1582.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1583.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1584.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1585.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1586.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1587.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1588.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1589.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1590.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1591.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1592.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1593.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1594.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1595.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1596.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1597.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1598.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1599.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1600.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1601.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1602.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1603.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1604.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1605.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1606.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1607.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1608.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1609.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1610.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
